GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
openelisglobal,org.openelisglobal.gender.daoimpl,GenderDAOImpl,41,44,1,3,12,10,2,3,1,2
openelisglobal,org.openelisglobal.test.validator,BatchTestReassignmentFormValidator,234,0,22,0,37,0,14,0,3,0
openelisglobal,org.openelisglobal.note.valueholder,Note,60,6,2,0,26,2,17,2,16,2
openelisglobal,org.openelisglobal.testconfiguration.controller.rest,TestAddRestController.ResultLimitParams,6,0,0,0,1,0,1,0,1,0
openelisglobal,org.openelisglobal.testconfiguration.controller.rest,SampleTypeTestAssignRestController,252,0,22,0,70,0,21,0,10,0
openelisglobal,org.openelisglobal.testconfiguration.controller.rest,SampleTypeOrderRestController,204,0,12,0,56,0,16,0,10,0
openelisglobal,org.openelisglobal.testconfiguration.controller.rest,TestSectionCreateRestController,316,0,10,0,87,0,19,0,14,0
openelisglobal,org.openelisglobal.testconfiguration.controller.rest,PanelOrderRestController,302,0,22,0,79,0,21,0,10,0
openelisglobal,org.openelisglobal.testconfiguration.controller.rest,TestSectionOrderRestController,201,0,12,0,56,0,16,0,10,0
openelisglobal,org.openelisglobal.testconfiguration.controller.rest,TestAddRestController,1383,0,82,0,302,0,64,0,23,0
openelisglobal,org.openelisglobal.testconfiguration.controller.rest,TestActivationRestController.new Comparator() {...},36,0,8,0,8,0,6,0,2,0
openelisglobal,org.openelisglobal.testconfiguration.controller.rest,TestAddRestController.new Comparator() {...},12,0,0,0,2,0,2,0,2,0
openelisglobal,org.openelisglobal.testconfiguration.controller.rest,TestAddRestController.TestAddParams,26,0,0,0,5,0,1,0,1,0
openelisglobal,org.openelisglobal.testconfiguration.controller.rest,TestOrderabilityRestController,310,0,24,0,79,0,24,0,12,0
openelisglobal,org.openelisglobal.testconfiguration.controller.rest,ResultSelectListAddRestController,124,0,12,0,34,0,15,0,9,0
openelisglobal,org.openelisglobal.testconfiguration.controller.rest,MethodRenameEntryRestController,128,0,10,0,38,0,14,0,9,0
openelisglobal,org.openelisglobal.testconfiguration.controller.rest,PanelRenameEntryRestController,127,0,10,0,38,0,14,0,9,0
openelisglobal,org.openelisglobal.testconfiguration.controller.rest,SelectListRenameEntryRestController,102,0,8,0,27,0,12,0,8,0
openelisglobal,org.openelisglobal.testconfiguration.controller.rest,TestActivationRestController,548,0,38,0,132,0,35,0,16,0
openelisglobal,org.openelisglobal.testconfiguration.controller.rest,TestCatalogRestController,467,0,40,0,102,0,33,0,13,0
openelisglobal,org.openelisglobal.testconfiguration.controller.rest,PanelOrderRestController.ActivateSet,6,0,0,0,1,0,1,0,1,0
openelisglobal,org.openelisglobal.testconfiguration.controller.rest,SampleTypeOrderRestController.ActivateSet,6,0,0,0,1,0,1,0,1,0
openelisglobal,org.openelisglobal.testconfiguration.controller.rest,UomCreateRestController,157,0,10,0,47,0,16,0,11,0
openelisglobal,org.openelisglobal.testconfiguration.controller.rest,UomRenameEntryRestController,112,0,10,0,35,0,14,0,9,0
openelisglobal,org.openelisglobal.testconfiguration.controller.rest,PanelTestAssignRestController,283,0,26,0,71,0,23,0,10,0
openelisglobal,org.openelisglobal.testconfiguration.controller.rest,TestCatalogRestController.new Comparator() {...},42,0,6,0,11,0,5,0,2,0
openelisglobal,org.openelisglobal.testconfiguration.controller.rest,TestCatalogRestController.new Comparator() {...},13,0,0,0,2,0,2,0,2,0
openelisglobal,org.openelisglobal.testconfiguration.controller.rest,TestSectionRenameEntryRestController,127,0,10,0,40,0,14,0,9,0
openelisglobal,org.openelisglobal.testconfiguration.controller.rest,TestAddRestController.SampleTypeListAndTestOrder,11,0,0,0,2,0,1,0,1,0
openelisglobal,org.openelisglobal.testconfiguration.controller.rest,TestModifyEntryRestController,1935,0,140,0,417,0,104,0,34,0
openelisglobal,org.openelisglobal.testconfiguration.controller.rest,SampleTypeCreateRestController,329,0,12,0,89,0,20,0,14,0
openelisglobal,org.openelisglobal.testconfiguration.controller.rest,TestActivationRestController.ActivateSet,6,0,0,0,1,0,1,0,1,0
openelisglobal,org.openelisglobal.testconfiguration.controller.rest,TestAddRestController.DictionaryParams,9,0,0,0,2,0,1,0,1,0
openelisglobal,org.openelisglobal.testconfiguration.controller.rest,PanelCreateRestController,377,0,12,0,99,0,20,0,14,0
openelisglobal,org.openelisglobal.testconfiguration.controller.rest,TestOrderabilityRestController.new Comparator() {...},36,0,8,0,8,0,6,0,2,0
openelisglobal,org.openelisglobal.testconfiguration.controller.rest,TestModifyEntryRestController.new Comparator() {...},36,0,6,0,7,0,5,0,2,0
openelisglobal,org.openelisglobal.testconfiguration.controller.rest,TestModifyEntryRestController.new Comparator() {...},12,0,0,0,2,0,2,0,2,0
openelisglobal,org.openelisglobal.testconfiguration.controller.rest,TestModifyEntryRestController.new Comparator() {...},42,0,6,0,11,0,5,0,2,0
openelisglobal,org.openelisglobal.testconfiguration.controller.rest,TestModifyEntryRestController.new Comparator() {...},13,0,0,0,2,0,2,0,2,0
openelisglobal,org.openelisglobal.testconfiguration.controller.rest,TestSectionTestAssignRestController,234,0,20,0,64,0,19,0,9,0
openelisglobal,org.openelisglobal.testconfiguration.controller.rest,TestRenameEntryRestController,164,0,10,0,46,0,14,0,9,0
openelisglobal,org.openelisglobal.testconfiguration.controller.rest,TestSectionOrderRestController.ActivateSet,6,0,0,0,1,0,1,0,1,0
openelisglobal,org.openelisglobal.testconfiguration.controller.rest,MethodCreateRestController,319,0,10,0,85,0,19,0,14,0
openelisglobal,org.openelisglobal.testconfiguration.controller.rest,SampleTypeRenameEntryRestController,132,0,10,0,42,0,14,0,9,0
openelisglobal,org.openelisglobal.workplan.reports,TestSectionWorkplanReport,242,0,12,0,51,0,14,0,8,0
openelisglobal,org.openelisglobal.workplan.reports,ElisaWorkplanReport,60,0,0,0,18,0,5,0,5,0
openelisglobal,org.openelisglobal.workplan.reports,TestWorkplanReport,182,0,8,0,40,0,11,0,7,0
openelisglobal,org.openelisglobal.samplepdf.service,SamplePdfServiceImpl,17,0,0,0,5,0,4,0,4,0
openelisglobal,org.openelisglobal.testcalculated.controller.rest,CalculatedValueRestController,67,0,6,0,16,0,9,0,6,0
openelisglobal,org.openelisglobal.hibernate.resources.usertype,LIMSStringNumberUserType,19,85,3,15,4,20,5,17,2,11
openelisglobal,org.openelisglobal.typeofsample.formbean,TypeOfSampleLink,43,0,0,0,18,0,9,0,9,0
openelisglobal,org.openelisglobal.metricservice.action,MetricServicesServlet,81,0,4,0,28,0,8,0,6,0
openelisglobal,org.openelisglobal.logo.controller.rest,LogoUploadRestController,276,0,28,0,79,0,23,0,9,0
openelisglobal,org.openelisglobal.sourceofsample.valueholder,SourceOfSample,18,6,0,0,8,3,5,2,5,2
openelisglobal,org.openelisglobal.siteinformation.controller.rest,SiteInformationRestController,749,0,86,0,193,0,61,0,18,0
openelisglobal,org.openelisglobal.siteinformation.controller.rest,SiteInformationMenuRestController,460,0,62,0,121,0,44,0,13,0
openelisglobal,org.openelisglobal.image.daoimpl,ImageDAOImpl,33,0,0,0,9,0,2,0,2,0
openelisglobal,org.openelisglobal.common.rest.bean,NceSampleInfo,24,0,0,0,10,0,7,0,7,0
openelisglobal,org.openelisglobal.common.rest.bean,NceSampleItemInfo,24,0,0,0,10,0,7,0,7,0
openelisglobal,org.openelisglobal.siteinformation.service,SiteInformationServiceImpl,707,0,64,0,165,0,74,0,42,0
openelisglobal,org.openelisglobal.siteinformation.service,SiteInformationDomainServiceImpl,15,0,0,0,4,0,3,0,3,0
openelisglobal,org.openelisglobal.hibernate.converter,URIConverter,25,3,4,0,9,1,4,1,2,1
openelisglobal,org.openelisglobal.hibernate.converter,StringToIntegerConverter,9,0,0,0,3,0,3,0,3,0
openelisglobal,org.openelisglobal.audittrail.valueholder,History,46,6,0,0,20,2,13,2,13,2
openelisglobal,org.openelisglobal.referral.fhir.service,FhirReferralServiceImpl,959,0,42,0,189,0,34,0,13,0
openelisglobal,org.openelisglobal.referral.fhir.service,TestNotFullyConfiguredException,3,0,0,0,1,0,1,0,1,0
openelisglobal,org.openelisglobal.common.log,LogEvent,203,144,12,6,49,33,16,10,9,8
openelisglobal,org.openelisglobal.barcode.form,BarcodeConfigurationForm,157,0,0,0,68,0,44,0,44,0
openelisglobal,org.openelisglobal.barcode.form,PrintBarcodeForm,234,0,0,0,99,0,61,0,61,0
openelisglobal,org.openelisglobal.dataexchange.resultreporting.beans,ResultReportXmit,48,0,0,0,20,0,13,0,13,0
openelisglobal,org.openelisglobal.dataexchange.resultreporting.beans,CodedValueXmit,31,0,0,0,13,0,9,0,9,0
openelisglobal,org.openelisglobal.dataexchange.resultreporting.beans,ResultXmit,34,0,0,0,14,0,9,0,9,0
openelisglobal,org.openelisglobal.dataexchange.resultreporting.beans,TestResultsXmit,183,0,0,0,78,0,51,0,51,0
openelisglobal,org.openelisglobal.dataexchange.resultreporting.beans,TestRangeXmit,24,0,0,0,10,0,7,0,7,0
openelisglobal,org.openelisglobal.dataexchange.resultreporting.beans,ReportingConfiguration,134,0,0,0,56,0,35,0,35,0
openelisglobal,org.openelisglobal.testconfiguration.controller,TestSectionCreateController,328,0,10,0,87,0,19,0,14,0
openelisglobal,org.openelisglobal.testconfiguration.controller,TestSectionRenameEntryController,136,0,10,0,40,0,14,0,9,0
openelisglobal,org.openelisglobal.testconfiguration.controller,TestActivationController,557,0,38,0,132,0,35,0,16,0
openelisglobal,org.openelisglobal.testconfiguration.controller,MethodRenameEntryController,137,0,10,0,38,0,14,0,9,0
openelisglobal,org.openelisglobal.testconfiguration.controller,SampleTypeCreateController,338,0,12,0,89,0,20,0,14,0
openelisglobal,org.openelisglobal.testconfiguration.controller,TestModifyEntryController,1929,0,140,0,418,0,104,0,34,0
openelisglobal,org.openelisglobal.testconfiguration.controller,TestModifyEntryController.new Comparator() {...},12,0,0,0,2,0,2,0,2,0
openelisglobal,org.openelisglobal.testconfiguration.controller,TestModifyEntryController.new Comparator() {...},42,0,6,0,11,0,5,0,2,0
openelisglobal,org.openelisglobal.testconfiguration.controller,TestModifyEntryController.new Comparator() {...},13,0,0,0,2,0,2,0,2,0
openelisglobal,org.openelisglobal.testconfiguration.controller,TestModifyEntryController.new Comparator() {...},36,0,6,0,7,0,5,0,2,0
openelisglobal,org.openelisglobal.testconfiguration.controller,TestSectionOrderController.ActivateSet,6,0,0,0,1,0,1,0,1,0
openelisglobal,org.openelisglobal.testconfiguration.controller,TestAddController.TestAddParams,26,0,0,0,5,0,1,0,1,0
openelisglobal,org.openelisglobal.testconfiguration.controller,TestAddController.SampleTypeListAndTestOrder,11,0,0,0,2,0,1,0,1,0
openelisglobal,org.openelisglobal.testconfiguration.controller,TestModifyEntryController.TestSet,26,0,0,0,5,0,1,0,1,0
openelisglobal,org.openelisglobal.testconfiguration.controller,UomCreateController,166,0,10,0,47,0,16,0,11,0
openelisglobal,org.openelisglobal.testconfiguration.controller,TestModifyEntryController.DictionaryParams,9,0,0,0,2,0,1,0,1,0
openelisglobal,org.openelisglobal.testconfiguration.controller,TestModifyEntryController.ResultLimitParams,6,0,0,0,1,0,1,0,1,0
openelisglobal,org.openelisglobal.testconfiguration.controller,ResultSelectListAddController,136,0,12,0,34,0,15,0,9,0
openelisglobal,org.openelisglobal.testconfiguration.controller,SampleTypeOrderController.ActivateSet,6,0,0,0,1,0,1,0,1,0
openelisglobal,org.openelisglobal.testconfiguration.controller,TestAddController.DictionaryParams,9,0,0,0,2,0,1,0,1,0
openelisglobal,org.openelisglobal.testconfiguration.controller,TestSectionOrderController,210,0,12,0,56,0,16,0,10,0
openelisglobal,org.openelisglobal.testconfiguration.controller,PanelOrderController.ActivateSet,6,0,0,0,1,0,1,0,1,0
openelisglobal,org.openelisglobal.testconfiguration.controller,SelectListRenameEntryController,111,0,8,0,27,0,12,0,8,0
openelisglobal,org.openelisglobal.testconfiguration.controller,TestActivationController.new Comparator() {...},36,0,8,0,8,0,6,0,2,0
openelisglobal,org.openelisglobal.testconfiguration.controller,TestRenameEntryController,178,0,10,0,48,0,14,0,9,0
openelisglobal,org.openelisglobal.testconfiguration.controller,TestAddController,1388,0,82,0,302,0,64,0,23,0
openelisglobal,org.openelisglobal.testconfiguration.controller,TestCatalogController.new Comparator() {...},42,0,6,0,11,0,5,0,2,0
openelisglobal,org.openelisglobal.testconfiguration.controller,TestCatalogController.new Comparator() {...},13,0,0,0,2,0,2,0,2,0
openelisglobal,org.openelisglobal.testconfiguration.controller,TestModifyEntryController.TestAddParams,26,0,0,0,5,0,1,0,1,0
openelisglobal,org.openelisglobal.testconfiguration.controller,PanelTestAssignController,292,0,26,0,71,0,23,0,10,0
openelisglobal,org.openelisglobal.testconfiguration.controller,TestOrderabilityController.new Comparator() {...},36,0,8,0,8,0,6,0,2,0
openelisglobal,org.openelisglobal.testconfiguration.controller,SampleTypeRenameEntryController,141,0,10,0,42,0,14,0,9,0
openelisglobal,org.openelisglobal.testconfiguration.controller,TestActivationController.ActivateSet,6,0,0,0,1,0,1,0,1,0
openelisglobal,org.openelisglobal.testconfiguration.controller,TestCatalogController,470,0,40,0,102,0,33,0,13,0
openelisglobal,org.openelisglobal.testconfiguration.controller,TestAddController.TestSet,26,0,0,0,5,0,1,0,1,0
openelisglobal,org.openelisglobal.testconfiguration.controller,TestAddController.new Comparator() {...},12,0,0,0,2,0,2,0,2,0
openelisglobal,org.openelisglobal.testconfiguration.controller,PanelRenameEntryController,136,0,10,0,38,0,14,0,9,0
openelisglobal,org.openelisglobal.testconfiguration.controller,SampleTypeOrderController,213,0,12,0,56,0,16,0,10,0
openelisglobal,org.openelisglobal.testconfiguration.controller,UomRenameEntryController,121,0,10,0,35,0,14,0,9,0
openelisglobal,org.openelisglobal.testconfiguration.controller,TestOrderabilityController,322,0,24,0,80,0,24,0,12,0
openelisglobal,org.openelisglobal.testconfiguration.controller,TestModifyEntryController.SampleTypeListAndTestOrder,11,0,0,0,2,0,1,0,1,0
openelisglobal,org.openelisglobal.testconfiguration.controller,MethodCreateController,323,0,10,0,85,0,19,0,14,0
openelisglobal,org.openelisglobal.testconfiguration.controller,TestAddController.ResultLimitParams,6,0,0,0,1,0,1,0,1,0
openelisglobal,org.openelisglobal.testconfiguration.controller,PanelOrderController,311,0,22,0,79,0,21,0,10,0
openelisglobal,org.openelisglobal.testconfiguration.controller,PanelCreateController,386,0,12,0,99,0,20,0,14,0
openelisglobal,org.openelisglobal.testconfiguration.controller,TestSectionTestAssignController,246,0,20,0,64,0,19,0,9,0
openelisglobal,org.openelisglobal.testconfiguration.controller,SampleTypeTestAssignController,264,0,22,0,70,0,21,0,10,0
openelisglobal,org.openelisglobal.systemusermodule.valueholder,SystemUserModule,35,8,0,0,13,3,9,1,9,1
openelisglobal,org.openelisglobal.systemusermodule.valueholder,PermissionModule,56,11,0,0,23,4,15,2,15,2
openelisglobal,org.openelisglobal.systemusermodule.valueholder,RoleModule,35,8,0,0,13,3,9,1,9,1
openelisglobal,org.openelisglobal.renamemethod.valueholder,RenameMethod,120,0,0,0,43,0,21,0,21,0
openelisglobal,org.openelisglobal.analyzer.controller,AnalyzerExperimentController,306,0,12,0,62,0,21,0,14,0
openelisglobal,org.openelisglobal.analyzer.controller,ListPluginsController,45,0,4,0,15,0,9,0,7,0
openelisglobal,org.openelisglobal.referral.fhir.form,FhirReferralItem,24,0,0,0,10,0,7,0,7,0
openelisglobal,org.openelisglobal.referral.fhir.form,FhirReferralSearchForm,62,0,0,0,26,0,17,0,17,0
openelisglobal,org.openelisglobal.referral.fhir.form,FhirReferralForm,38,0,0,0,12,0,3,0,3,0
openelisglobal,org.openelisglobal.result.action.util,ResultsLoadUtility.new Comparator() {...},45,0,6,0,10,0,5,0,2,0
openelisglobal,org.openelisglobal.result.action.util,ResultsLoadUtility.new Comparator() {...},24,0,4,0,5,0,4,0,2,0
openelisglobal,org.openelisglobal.result.action.util,ResultsLoadUtility.new Comparator() {...},53,0,10,0,12,0,7,0,2,0
openelisglobal,org.openelisglobal.result.action.util,ResultsValidation,396,0,88,0,97,0,54,0,10,0
openelisglobal,org.openelisglobal.result.action.util,ResultSet,34,0,4,0,10,0,3,0,1,0
openelisglobal,org.openelisglobal.result.action.util,ResultsPaging.TestItemPageHelper,171,0,26,0,42,0,17,0,4,0
openelisglobal,org.openelisglobal.result.action.util,ResultsLoadUtility,2093,0,254,0,478,0,175,0,48,0
openelisglobal,org.openelisglobal.result.action.util,ResultsPaging,99,0,6,0,23,0,9,0,6,0
openelisglobal,org.openelisglobal.result.action.util,ResultUtil,197,0,38,0,53,0,31,0,12,0
openelisglobal,org.openelisglobal.result.action.util,ResultsUpdateDataSet,168,0,20,0,42,0,28,0,18,0
openelisglobal,org.openelisglobal.panelitem.valueholder,PanelItem,66,16,0,0,26,5,17,2,17,2
openelisglobal,org.openelisglobal.audittrail.controller.rest,AuditTrailReportRestController,40,0,2,0,12,0,3,0,2,0
openelisglobal,org.openelisglobal.config,CreateAdminUserTask,161,0,16,0,44,0,15,0,7,0
openelisglobal,org.openelisglobal.config,InternationalizationConfig,29,0,0,0,10,0,3,0,3,0
openelisglobal,org.openelisglobal.config,HttpClientConfig,89,0,12,0,16,0,10,0,4,0
openelisglobal,org.openelisglobal.config,DatabaseConfig.RetryableDataSourceBeanPostProcessor,21,0,2,0,5,0,4,0,3,0
openelisglobal,org.openelisglobal.config,HibernateConfig,29,0,4,0,10,0,5,0,3,0
openelisglobal,org.openelisglobal.config,DatabaseConfig,22,0,0,0,6,0,2,0,2,0
openelisglobal,org.openelisglobal.config,AsyncConfig,11,0,0,0,3,0,3,0,3,0
openelisglobal,org.openelisglobal.config,AppConfig,371,0,6,0,70,0,13,0,10,0
openelisglobal,org.openelisglobal.config,AsyncExceptionHandler,13,0,0,0,4,0,2,0,2,0
openelisglobal,org.openelisglobal.config,AnnotationWebAppInitializer,332,0,0,0,48,0,3,0,3,0
openelisglobal,org.openelisglobal.config,ControllerSetup,150,0,4,0,30,0,11,0,9,0
openelisglobal,org.openelisglobal.config,DatabaseConfig.RetryableDataSource,25,0,0,0,6,0,3,0,3,0
openelisglobal,org.openelisglobal.analyte.daoimpl,AnalyteDAOImpl,147,0,14,0,36,0,11,0,4,0
openelisglobal,org.openelisglobal.observationhistory.daoimpl,ObservationHistoryDAOImpl,309,0,20,0,74,0,21,0,11,0
openelisglobal,org.openelisglobal.notification.valueholder,NotificationPayloadTemplate.NotificationPayloadType,14,0,0,0,2,0,1,0,1,0
openelisglobal,org.openelisglobal.notification.valueholder,NotificationConfigOption.NotificationMethod,24,0,0,0,2,0,1,0,1,0
openelisglobal,org.openelisglobal.notification.valueholder,SMSNotification,22,0,0,0,8,0,6,0,6,0
openelisglobal,org.openelisglobal.notification.valueholder,EmailNotification,32,0,0,0,12,0,9,0,9,0
openelisglobal,org.openelisglobal.notification.valueholder,AnalysisNotificationConfig,124,0,8,0,27,0,22,0,18,0
openelisglobal,org.openelisglobal.notification.valueholder,NotificationConfigOption.NotificationPersonType,24,0,0,0,2,0,1,0,1,0
openelisglobal,org.openelisglobal.notification.valueholder,NotificationConfig,3,0,0,0,1,0,1,0,1,0
openelisglobal,org.openelisglobal.notification.valueholder,PatientResultsViewNotificationPayload,108,0,0,0,25,0,3,0,3,0
openelisglobal,org.openelisglobal.notification.valueholder,NotificationPayloadTemplate,31,0,0,0,13,0,9,0,9,0
openelisglobal,org.openelisglobal.notification.valueholder,NotificationConfigOption.NotificationNature,14,0,0,0,2,0,1,0,1,0
openelisglobal,org.openelisglobal.notification.valueholder,TestNotificationConfig,165,0,10,0,38,0,28,0,23,0
openelisglobal,org.openelisglobal.notification.valueholder,NotificationConfigOption,67,0,0,0,29,0,16,0,16,0
openelisglobal,org.openelisglobal.menu.controller,MasterListsPageController,37,0,2,0,12,0,8,0,7,0
openelisglobal,org.openelisglobal.menu.controller,MenuController,70,0,8,0,17,0,10,0,6,0
openelisglobal,org.openelisglobal.typeoftestresult.service,TypeOfTestResultServiceImpl.ResultType.TypeOfTestResultServiceInjector,0,24,0,2,0,5,0,3,0,2
openelisglobal,org.openelisglobal.typeoftestresult.service,TypeOfTestResultServiceImpl.ResultType,82,89,18,0,12,6,20,2,11,2
openelisglobal,org.openelisglobal.typeoftestresult.service,TypeOfTestResultServiceImpl,81,15,10,0,14,4,10,3,5,3
openelisglobal,org.openelisglobal.patient.action.bean,PatientClinicalInfo,257,0,4,0,107,0,71,0,69,0
openelisglobal,org.openelisglobal.patient.action.bean,PatientEnhancedSearch,28,0,0,0,10,0,7,0,7,0
openelisglobal,org.openelisglobal.patient.action.bean,PatientManagementBridge,221,0,14,0,48,0,9,0,2,0
openelisglobal,org.openelisglobal.patient.action.bean,PatientManagementInfo,353,0,8,0,137,0,88,0,84,0
openelisglobal,org.openelisglobal.patient.action.bean,PatientSearch,38,0,0,0,14,0,9,0,9,0
openelisglobal,org.openelisglobal.dataexchange.fhir.exception,FhirTransformationException,11,0,0,0,6,0,3,0,3,0
openelisglobal,org.openelisglobal.dataexchange.fhir.exception,FhirLocalPersistingException,11,0,0,0,6,0,3,0,3,0
openelisglobal,org.openelisglobal.dataexchange.fhir.exception,FhirPersistanceException,11,0,0,0,6,0,3,0,3,0
openelisglobal,org.openelisglobal.dataexchange.fhir.exception,FhirGeneralException,11,0,0,0,6,0,3,0,3,0
openelisglobal,org.openelisglobal.program.valueholder,Program,0,45,0,0,0,20,0,13,0,13
openelisglobal,org.openelisglobal.program.valueholder,ProgramSample,0,31,0,0,0,13,0,9,0,9
openelisglobal,org.openelisglobal.resultvalidation.bean,AnalysisItem,609,0,0,0,256,0,157,0,157,0
openelisglobal,org.openelisglobal.internationalization,MessageUtil,92,25,10,0,21,6,15,4,10,4
openelisglobal,org.openelisglobal.internationalization,GlobalLocaleResolver.new TimeZoneAwareLocaleContext() {...},39,0,4,0,7,0,5,0,3,0
openelisglobal,org.openelisglobal.internationalization,GlobalLocaleResolver,110,0,12,0,34,0,16,0,10,0
openelisglobal,org.openelisglobal.panelitem.service,PanelItemServiceImpl,272,0,28,0,61,0,31,0,17,0
openelisglobal,org.openelisglobal.analysisqaeventaction.dao,AnalysisQaEventActionDAOImpl,4,0,0,0,2,0,1,0,1,0
openelisglobal,org.openelisglobal.sampleqaeventaction.valueholder,SampleQaEventAction,101,16,0,0,39,5,23,2,23,2
openelisglobal,org.openelisglobal.analyzerimport.daoimpl,AnalyzerTestMappingDAOImpl,37,0,0,0,11,0,2,0,2,0
openelisglobal,org.openelisglobal.security.converter,EncryptionConverter,22,3,4,0,6,1,4,1,2,1
openelisglobal,org.openelisglobal.testresultsview.service,ClientResultsViewInfoServiceImpl,10,0,0,0,4,0,2,0,2,0
openelisglobal,org.openelisglobal.provider.controller,ProviderMenuController,327,0,28,0,81,0,27,0,13,0
openelisglobal,org.openelisglobal.testreflex.daoimpl,TestReflexDAOImpl,682,0,46,0,167,0,38,0,15,0
openelisglobal,org.openelisglobal.testreflex.daoimpl,ReflexRuleDAOImpl,41,0,2,0,12,0,3,0,2,0
openelisglobal,org.openelisglobal.validation.constraintvalidator,NameValidator,142,0,14,0,33,0,17,0,8,0
openelisglobal,org.openelisglobal.validation.constraintvalidator,TimeConstraintValidator,16,0,2,0,6,0,4,0,3,0
openelisglobal,org.openelisglobal.validation.constraintvalidator,HtmlValidator,51,0,10,0,15,0,10,0,3,0
openelisglobal,org.openelisglobal.validation.constraintvalidator,AccessionNumberConstraintValidator,79,0,14,0,21,0,10,0,3,0
openelisglobal,org.openelisglobal.validation.constraintvalidator,OptionalNotBlankConstraintValidator,78,0,12,0,12,0,9,0,3,0
openelisglobal,org.openelisglobal.validation.constraintvalidator,NameValidator.NameType,0,44,0,0,0,2,0,1,0,1
openelisglobal,org.openelisglobal.validation.constraintvalidator,DateConstraintValidator,80,0,14,0,23,0,10,0,3,0
openelisglobal,org.openelisglobal.validation.constraintvalidator,PasswordConstraintValidator,24,0,4,0,8,0,5,0,3,0
openelisglobal,org.openelisglobal.login.controller,ChangePasswordLoginController,160,0,14,0,41,0,15,0,8,0
openelisglobal,org.openelisglobal.login.controller,LoginPageController,532,0,54,0,114,0,46,0,19,0
openelisglobal,org.openelisglobal.inventory.action,InventoryUtility,124,0,6,0,29,0,8,0,5,0
openelisglobal,org.openelisglobal.datasubmission,DataIndicatorFactory,1382,0,18,0,287,0,20,0,11,0
openelisglobal,org.openelisglobal.datasubmission,DataSubmitter,1106,0,96,0,276,0,61,0,13,0
openelisglobal,org.openelisglobal.dictionary.service,DictionaryServiceImpl,63,194,6,8,11,44,9,20,4,18
openelisglobal,org.openelisglobal.systemuser.daoimpl,SystemUserDAOImpl,243,16,8,0,65,4,11,2,7,2
openelisglobal,org.openelisglobal.common.services,DisplayListService,3161,0,144,0,600,0,158,0,75,0
openelisglobal,org.openelisglobal.common.services,PluginMenuService.KnownMenu,37,0,0,0,6,0,3,0,3,0
openelisglobal,org.openelisglobal.common.services,PluginPermissionService,250,0,36,0,67,0,27,0,9,0
openelisglobal,org.openelisglobal.common.services,PluginMenuService,172,2,14,0,45,1,17,1,10,1
openelisglobal,org.openelisglobal.common.services,ResultSaveService,628,0,76,0,157,0,53,0,15,0
openelisglobal,org.openelisglobal.common.services,ExchangeConfigurationService.new Comparator() {...},12,0,0,0,2,0,2,0,2,0
openelisglobal,org.openelisglobal.common.services,ExchangeConfigurationService,337,0,28,0,77,0,22,0,8,0
openelisglobal,org.openelisglobal.common.services,PhoneNumberService,68,0,6,0,19,0,9,0,6,0
openelisglobal,org.openelisglobal.common.services,StatusService.OrderStatus,0,44,0,0,0,2,0,1,0,1
openelisglobal,org.openelisglobal.common.services,SampleAddService,525,0,60,0,131,0,41,0,11,0
openelisglobal,org.openelisglobal.common.services,RequesterService.Requester,31,0,0,0,5,0,3,0,3,0
openelisglobal,org.openelisglobal.common.services,QAService,456,0,62,0,112,0,56,0,25,0
openelisglobal,org.openelisglobal.common.services,StatusService.ExternalOrderStatus,0,44,0,0,0,2,0,1,0,1
openelisglobal,org.openelisglobal.common.services,DisplayListService.new Comparator() {...},12,0,0,0,2,0,2,0,2,0
openelisglobal,org.openelisglobal.common.services,DisplayListService.new Comparator() {...},12,0,0,0,2,0,2,0,2,0
openelisglobal,org.openelisglobal.common.services,DisplayListService.new Comparator() {...},14,0,0,0,2,0,2,0,2,0
openelisglobal,org.openelisglobal.common.services,DisplayListService.new Comparator() {...},12,0,0,0,2,0,2,0,2,0
openelisglobal,org.openelisglobal.common.services,DisplayListService.new Comparator() {...},12,0,0,0,2,0,2,0,2,0
openelisglobal,org.openelisglobal.common.services,SampleOrderService.SampleOrderPersistenceArtifacts,81,0,0,0,32,0,21,0,21,0
openelisglobal,org.openelisglobal.common.services,RequesterService,319,0,48,0,65,0,46,0,22,0
openelisglobal,org.openelisglobal.common.services,ReportTrackingService,261,0,30,0,51,0,31,0,13,0
openelisglobal,org.openelisglobal.common.services,TableIdService,185,0,26,0,35,0,18,0,5,0
openelisglobal,org.openelisglobal.common.services,TestIdentityService,191,0,38,0,34,0,32,0,13,0
openelisglobal,org.openelisglobal.common.services,StatusService,1168,0,146,0,243,0,112,0,39,0
openelisglobal,org.openelisglobal.common.services,StatusService.RecordStatus,0,34,0,0,0,2,0,1,0,1
openelisglobal,org.openelisglobal.common.services,StatusSet,45,0,0,0,19,0,13,0,13,0
openelisglobal,org.openelisglobal.common.services,StatusService.AnalysisStatus,0,84,0,0,0,3,0,1,0,1
openelisglobal,org.openelisglobal.common.services,AddressService,23,0,0,0,11,0,6,0,6,0
